DBCODE,ENTITY,WATERTEMP_METHOD,QC_LEVEL,PROBE_CODE,DATE,WATERTEMP_MEAN_DAY,WATERTEMP_MEAN_FLAG,WATERTEMP_MAX_DAY,WATERTEMP_MAX_FLAG,WATERTEMP_MAXTIME,WATERTEMP_MIN_DAY,WATERTEMP_MIN_FLAG,WATERTEMP_MINTIME,EVENT_CODE
HT004,41,WAT103,2D,WATTLO01,1977-02-28,1.9,S,2.2,S,NA,1.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-01,2,S,2.3,S,NA,1.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-02,1.9,S,2.4,S,NA,1.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-03,2,S,2.2,S,NA,1.6,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-04,2.2,S,2.4,S,NA,2,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-05,2.5,S,2.6,S,NA,2.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-06,2.8,S,2.8,S,NA,2.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-07,2.7,S,2.8,S,NA,2.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-08,2.7,S,2.9,S,NA,2.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-09,2.4,S,2.5,S,NA,2.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-10,2.7,S,2.8,S,NA,2.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-11,2.7,S,3,S,NA,2.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-12,2.1,S,2.3,S,NA,1.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-13,2.1,S,2.3,S,NA,1.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-14,2.1,S,2.3,S,NA,1.9,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-15,2.1,S,2.3,S,NA,1.9,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-16,2.2,S,2.3,S,NA,2,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-17,2.2,S,2.3,S,NA,1.9,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-18,2.3,S,2.4,S,NA,2.1,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-19,2.5,S,2.7,S,NA,2.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-20,2.6,S,2.8,S,NA,2.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-21,2.7,S,2.9,S,NA,2.6,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-22,2.9,S,3.1,S,NA,2.7,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-23,2.7,S,2.9,S,NA,2.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-24,2.7,S,2.9,S,NA,2.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-25,2.8,S,3,S,NA,2.6,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-26,2.9,S,3.1,S,NA,2.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-27,2.3,S,2.8,S,NA,2.2,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-28,2.5,S,2.8,S,NA,2.2,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-29,2.6,S,2.9,S,NA,2.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-30,2.7,S,2.9,S,NA,2.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-03-31,2.5,S,2.7,S,NA,2.3,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-01,2.5,S,2.7,S,NA,2.4,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-02,2.9,S,3.2,S,NA,2.5,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-03,3.2,E,3.2,S,NA,2.8,S,NA,NA
HT004,41,WAT103,2D,WATTLO01,1977-04-04,3,S,3.4,S,NA,2.7,S,NA,NA
